	name	place_id	types	geometry.location.lat	geometry.location.lng	price_level	opening_hours.open_now	formatted_address	main_type
30	AMOUR & MALICE	ChIJmzVi6qjazRIRAll2lGz05kg	clothing_store|point_of_interest|store|establishment	43.7045564	7.269195999999999		False	12 Avenue Notre Dame, 06000 Nice	clothing_store
31	ARMAND THIERY FEMME	ChIJ7wpevzfbzRIRxQxax18wdz8	jewelry_store|point_of_interest|clothing_store|store|establishment	43.7027575	7.266387300000001		True	35 Av. Jean Médecin, 06000 Nice	clothing_store
32	OLLYGAN	ChIJj4NQTKbazRIRdxlwr2RHSps	point_of_interest|clothing_store|store|establishment	43.7017133	7.267637799999999		False	30 Av. Jean Médecin, 06000 Nice	clothing_store
33	celio_club	ChIJy3P9sKfazRIRHyWoogLnR_g	point_of_interest|clothing_store|store|establishment	43.7016764	7.2676607		True	Etoile, niveau 1, 30 avenue Jean Medecin CCial, 06000 Nice	clothing_store
34	Caroll	ChIJAzdtTabazRIRj67Qbk8CW70	point_of_interest|clothing_store|store|establishment	43.7014789	7.268128699999999		False	Centre Commercial Etoile, 30 Av. Jean Médecin, 06000 Nice	clothing_store
35	Devred Nice Étoile	ChIJJ_k2C_3bzRIR4FNasA_BkC0	clothing_store|point_of_interest|store|establishment	43.7013276	7.2678242		False	30 Av. Jean Médecin, 06000 Nice	clothing_store
36	C&A	ChIJE6vwsafazRIRVN9JUlwFaZ8	clothing_store|point_of_interest|store|establishment	43.7012179	7.2682988		True	Av. Jean Médecin 24, 06000 Nice	clothing_store
37	Promod	ChIJk6ne5KbazRIRIrJbOUjQrOA	clothing_store|shoe_store|jewelry_store|point_of_interest|store|establishment	43.7003098	7.268352999999999		False	20 Av. Jean Médecin, 06300 Nice	clothing_store
38	Lyly.h	ChIJPx5A7KbazRIRnm5HJpPLrV4	health|point_of_interest|clothing_store|store|establishment	43.699947	7.26909		False	51 Rue Pastorelli, 06000 Nice	clothing_store
39	Sport'Adam	ChIJnVaa2LbazRIRgvnrDcNqDTc	point_of_interest|clothing_store|store|establishment	43.7048401	7.282300899999999		True	24 Av. de la République, 06300 Nice	clothing_store
40	Le Cocon de la mode	ChIJAQD8ZADQzRIRXWvdCZiWvFQ	point_of_interest|clothing_store|store|establishment	43.7110345	7.264464			19 Rue Flaminius Raiberti, 06000 Nice	clothing_store
41	Invoice Shop | Magasin de Vêtements Mode Homme à Nice	ChIJFSbqwajazRIRLyWBiUjC-lY	point_of_interest|clothing_store|store|establishment	43.7045796	7.2694749		False	10 Avenue Notre Dame, 06000 Nice	clothing_store
42	ARMAND THIERY HOMME	ChIJpbd8wqfazRIR78K_biiUxnY	point_of_interest|clothing_store|store|establishment	43.7030158	7.2662913		True	37 Av. Jean Médecin, 06000 Nice	clothing_store
43	Carla B	ChIJhehkwqfazRIR8ZneidYmmHs	clothing_store|point_of_interest|store|establishment	43.7022956	7.2666767		False	33 Av. Jean Médecin, 06000 Nice	clothing_store
44	EPI06 Vêtements de travail	ChIJaQ-jjafazRIRxWQasW9ZEyk	point_of_interest|clothing_store|store|establishment	43.701984	7.265721300000001		True	7 Rue de Russie, 06000 Nice	clothing_store
45	Hollister Co.	ChIJB3avsqfazRIR5roE8pmIRj8	clothing_store|shoe_store|point_of_interest|store|establishment	43.7020841	7.267478199999999	2.0	False	30 Av. Jean Médecin, 06000 Nice	clothing_store
46	Le Temps des Cerises	ChIJX_MasafazRIRBtTzxKaqbMg	clothing_store|point_of_interest|store|establishment	43.701921	7.267793999999999		False	38 Av. Jean Médecin, 06000 Nice	clothing_store
47	Chevignon	ChIJh2tC_qbazRIRGdSYf4nusv8	point_of_interest|clothing_store|store|establishment	43.701921	7.267793999999999		False	38 Av. Jean Médecin, 06000 Nice	clothing_store
48	Fashion & Mode	ChIJZy-E0Q7QzRIR8nYLwWfryRs	clothing_store|point_of_interest|store|establishment	43.70093860000001	7.259535499999998			24B Rue Berlioz, 06000 Nice	clothing_store
49	celio	ChIJWSucqafazRIR9viq6YlbWBo	point_of_interest|clothing_store|store|establishment	43.7009439	7.267523400000001		False	23 Av. Jean Médecin, 06000 Nice	clothing_store
50	Un Temps D Avril	ChIJiZn-jqbazRIRCNoAOR5XELw	clothing_store|point_of_interest|store|establishment	43.7004144	7.2699748		False	38 Rue Pastorelli, 06000 Nice	clothing_store
51	Girls	ChIJeRYOF6S8rhIRq_tDCic4LJU	point_of_interest|clothing_store|store|establishment	43.6999162	7.2682243		False	17 Av. Jean Médecin, 06000 Nice	clothing_store
52	EKYOG Nice	ChIJT714WKfazRIRhTgI-kPo9DQ	point_of_interest|clothing_store|store|establishment	43.6992868	7.265459		False	12 Rue Alphonse Karr, 06000 Nice	clothing_store
53	Pret à Porter J.B Mode	ChIJpccYPrrazRIRpGYe-fm-MVI	point_of_interest|clothing_store|store|establishment	43.7050036	7.2826843		False	11 Av. de la République, 06300 Nice	clothing_store
54	BM Boutique	ChIJuaYzR6TazRIRm7lsid7_cxo	point_of_interest|clothing_store|store|establishment	43.6996632	7.272041499999999		False	33 Rue de l'Hôtel des Postes, 06000 Nice	clothing_store
55	LE PANTALON	ChIJz-wbHqTazRIRd0HKAa606nE	point_of_interest|clothing_store|store|establishment	43.6991303	7.2706596		True	45 Rue de l'Hôtel des Postes, 06000 Nice	clothing_store
56	Comptoir Distrib Vetements J.n.b	ChIJUz46k7razRIRHy1kvTkY074	point_of_interest|clothing_store|store|establishment	43.7014401	7.277594499999999			18 Av. Saint-Jean-Baptiste, 06000 Nice	clothing_store
57	ANGLE DE LA MODE	ChIJi23vDArQzRIRcNOUG5OkcxU	shoe_store|point_of_interest|clothing_store|store|establishment	43.6978971	7.2657494		False	4 rue Grimaldi, Pl. Grimaldi, 06000 Nice	clothing_store
58	Morgan	ChIJO1--yKbazRIRRTD9VI3tErE	clothing_store|point_of_interest|store|establishment	43.6985956	7.2696393		True	6 Av. Jean Médecin Galeries Lafayette, 06000 Nice	clothing_store
